UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/11/19T00:00:21z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.71,0.05,36480,0,820,5.68,7.30,7.72,5.68,7.30,7.72,30,30,1013.32,302.09,40.93,2.21,0.47,0.30,4.88,6.69,7.22,4.88,6.69,7.22,28,28,935.29,270.81,49.95,1.46,0.68,0.68,27.13
2023/11/19T00:02:20z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.74,0.05,36480,0,939,5.88,8.48,9.07,5.88,8.48,9.07,35,35,1080.80,325.34,56.71,3.11,1.07,0.43,4.83,6.59,6.95,4.83,6.59,6.95,27,27,941.59,270.55,38.98,1.71,0.57,0.19,27.42
2023/11/19T00:04:20z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.74,0.05,36296,0,1059,5.12,6.91,7.23,5.12,6.91,7.23,29,29,983.53,286.05,46.70,2.12,0.70,0.00,4.69,6.64,7.34,4.69,6.64,7.34,28,28,968.69,281.21,47.74,2.09,0.79,0.79,27.18
2023/11/19T00:06:20z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.81,0.05,36480,0,1179,5.52,7.53,7.83,5.52,7.53,7.83,31,31,1016.70,300.92,56.22,2.50,0.60,0.00,4.54,6.48,7.86,4.54,6.48,7.86,27,27,969.75,285.21,41.02,3.11,2.05,0.89,27.23
2023/11/19T00:08:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.76,nan,36568,0,99,5.48,7.70,7.70,5.48,7.70,7.70,32,32,1033.37,300.09,56.09,0.87,0.00,0.00,4.48,7.05,7.41,4.48,7.05,7.41,29,29,983.86,297.00,52.55,1.50,0.52,0.23,nan
2023/11/19T00:10:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.80,0.05,36480,0,219,5.29,7.32,7.81,5.29,7.32,7.81,31,31,984.46,292.85,47.39,1.93,1.02,0.31,4.75,6.50,7.00,4.75,6.50,7.00,27,27,984.32,296.86,50.93,1.89,0.55,0.34,25.00
2023/11/19T00:12:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.80,0.05,36480,0,339,5.12,7.54,8.35,5.12,7.54,8.35,31,31,987.11,297.23,53.89,4.77,1.40,0.16,4.81,7.05,7.68,4.81,7.05,7.68,29,29,967.22,290.17,49.05,3.46,0.92,0.68,25.28
2023/11/19T00:14:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.85,0.05,36480,0,459,5.46,7.86,8.45,5.46,7.86,8.45,33,33,1012.07,306.27,57.86,2.96,1.29,0.25,4.81,6.81,7.19,4.81,6.81,7.19,28,28,974.64,285.80,44.75,1.81,0.54,0.37,26.43
2023/11/19T00:16:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.87,0.05,36480,0,579,5.31,7.73,8.22,5.31,7.73,8.22,32,32,1020.25,301.93,49.63,3.15,0.88,0.17,4.53,6.18,6.88,4.53,6.18,6.88,26,26,909.79,271.09,41.75,1.28,0.75,0.25,26.09
2023/11/19T00:18:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.83,0.05,36480,0,699,5.39,7.69,8.53,5.39,7.69,8.53,32,32,1076.64,316.07,53.25,3.31,1.25,0.00,5.33,6.74,7.30,5.33,6.74,7.30,28,28,954.53,282.39,42.86,2.30,0.88,0.18,26.00
2023/11/19T00:20:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.80,0.05,36480,0,819,4.97,6.80,7.20,4.97,6.80,7.20,28,28,981.05,292.19,44.69,2.69,0.54,0.00,4.42,6.78,7.29,4.42,6.78,7.29,28,28,953.29,280.03,47.83,2.85,0.44,0.25,26.49
2023/11/19T00:22:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.75,0.05,36480,0,939,5.43,7.48,7.75,5.43,7.48,7.75,31,31,1006.98,297.04,49.88,1.43,0.50,0.48,4.63,7.07,7.58,4.63,7.07,7.58,29,29,913.53,268.92,52.36,2.75,0.41,0.41,26.60
2023/11/19T00:24:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.72,0.05,36480,0,1059,5.37,6.97,8.00,5.37,6.97,8.00,29,29,992.29,288.73,44.19,2.53,1.44,0.76,5.14,7.25,7.95,5.14,7.25,7.95,30,30,988.58,292.34,46.93,2.73,0.83,0.46,26.67
2023/11/19T00:26:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.73,0.05,36480,0,1179,5.36,8.36,8.80,5.36,8.36,8.80,35,35,1017.31,295.41,56.85,3.56,0.58,0.00,4.64,6.75,7.59,4.64,6.75,7.59,28,28,946.07,273.50,42.18,3.54,1.16,0.71,26.67
2023/11/19T00:27:40z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.79,nan,36568,0,99,4.87,7.33,7.91,4.87,7.33,7.91,31,31,1005.60,297.76,58.22,3.00,1.18,0.09,4.32,6.00,6.41,4.32,6.00,6.41,25,25,916.23,266.27,33.23,2.68,0.50,0.34,nan
2023/11/19T00:29:40z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.77,0.05,36480,0,219,5.56,7.78,8.34,5.56,7.78,8.34,32,32,1019.14,304.25,49.98,2.68,0.76,0.53,4.53,6.11,6.81,4.53,6.11,6.81,25,25,886.63,264.56,43.67,2.30,0.68,0.58,25.00
2023/11/19T00:31:40z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.76,0.05,36480,0,339,5.44,7.61,7.88,5.44,7.61,7.88,32,32,991.16,296.81,53.96,2.82,0.32,0.28,4.75,6.10,6.37,4.75,6.10,6.37,25,25,876.71,259.69,37.80,1.66,0.39,0.20,25.29
2023/11/19T00:33:39z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.78,0.05,36480,0,459,5.82,7.86,8.40,5.82,7.86,8.40,33,33,1084.84,310.11,48.58,2.12,0.88,0.00,4.41,6.69,7.10,4.41,6.69,7.10,28,28,954.00,273.02,49.83,1.86,0.71,0.71,26.52
2023/11/19T00:35:39z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.74,0.05,36480,0,579,4.80,6.76,7.56,4.80,6.76,7.56,28,28,990.61,288.46,50.07,2.46,1.27,0.32,4.22,6.17,6.72,4.22,6.17,6.72,26,26,910.55,263.21,46.81,1.29,0.57,0.22,26.61
2023/11/19T00:37:39z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.73,0.05,36480,0,699,5.00,6.78,7.33,5.00,6.78,7.33,28,28,945.30,279.75,42.90,1.82,0.72,0.10,4.54,6.38,6.73,4.54,6.38,6.73,27,27,908.46,274.21,44.55,1.91,0.52,0.50,26.82
2023/11/19T00:39:39z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.65,0.05,36480,0,819,5.58,7.46,7.53,5.58,7.46,7.53,31,31,1008.81,296.31,43.31,2.47,0.24,0.07,4.24,6.53,7.21,4.24,6.53,7.21,27,27,919.14,269.83,45.00,2.88,0.90,0.90,26.92
2023/11/19T00:41:39z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.58,0.05,36480,0,939,6.18,8.58,9.00,6.18,8.58,9.00,36,36,1119.89,332.11,59.86,3.58,0.35,0.35,5.07,7.29,7.76,5.07,7.29,7.76,30,30,1025.38,297.97,52.64,2.36,0.64,0.00,26.35
2023/11/19T00:43:39z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.53,0.05,36480,0,1059,5.55,8.02,8.62,5.55,8.02,8.62,33,33,1093.97,322.67,52.07,3.16,0.71,0.00,5.34,7.17,7.59,5.34,7.17,7.59,30,30,1024.37,302.44,47.36,2.10,0.34,0.17,27.27
2023/11/19T00:45:39z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.54,0.05,36480,0,1179,6.34,7.98,8.88,6.34,7.98,8.88,33,33,1098.47,323.33,54.60,2.09,1.31,0.60,5.29,6.95,7.55,5.29,6.95,7.55,29,29,1040.57,306.00,53.34,1.54,0.59,0.46,26.72
2023/11/19T00:47:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,36,994.53,nan,36568,0,99,5.31,7.18,7.76,5.31,7.18,7.76,30,30,1009.60,299.62,48.76,2.18,0.71,0.24,4.70,6.23,6.33,4.70,6.23,6.33,26,26,961.12,280.14,43.81,1.00,0.16,0.16,nan
2023/11/19T00:49:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.49,0.05,36480,0,219,5.17,7.64,8.25,5.17,7.64,8.25,32,32,1010.44,295.34,54.32,3.41,0.88,0.07,4.55,6.30,6.73,4.55,6.30,6.73,26,26,914.36,271.93,45.36,1.57,0.55,0.11,25.00
2023/11/19T00:51:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.53,0.05,36480,0,339,4.95,7.26,8.74,4.95,7.26,8.74,30,30,1039.00,307.02,54.60,5.33,2.56,0.18,4.68,6.32,6.77,4.68,6.32,6.77,26,26,892.40,272.87,45.92,1.53,0.58,0.25,25.13
2023/11/19T00:53:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.50,0.05,36480,0,459,5.21,7.09,7.27,5.21,7.09,7.27,30,30,1001.95,298.45,55.50,1.88,0.30,0.04,4.44,6.47,7.25,4.44,6.47,7.25,27,27,884.75,260.92,43.86,3.12,1.07,0.59,25.96
2023/11/19T00:55:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.50,0.05,36480,0,579,5.34,7.17,7.64,5.34,7.17,7.64,30,30,1029.52,291.97,49.95,2.09,0.84,0.24,4.19,5.83,6.14,4.19,5.83,6.14,24,24,892.97,257.00,41.00,1.14,0.47,0.26,27.93
2023/11/19T00:57:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.48,0.05,36480,0,699,5.29,7.20,7.68,5.29,7.20,7.68,30,30,985.78,288.68,45.73,2.58,0.66,0.25,4.45,6.02,6.16,4.45,6.02,6.16,25,25,874.29,255.39,40.30,1.70,0.00,0.00,27.31
2023/11/19T00:59:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.52,0.05,36480,0,819,5.46,7.95,9.00,5.46,7.95,9.00,33,33,1031.24,304.71,54.03,3.51,1.56,0.73,4.53,6.44,6.86,4.53,6.44,6.86,27,27,930.51,270.85,42.78,1.25,0.42,0.25,27.36
2023/11/19T01:01:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.49,0.05,36480,0,939,4.91,7.18,7.95,4.91,7.18,7.95,30,30,963.32,294.53,51.77,3.25,1.12,0.33,4.67,6.53,7.09,4.67,6.53,7.09,27,27,950.28,273.59,43.74,1.98,0.52,0.43,27.35
2023/11/19T01:03:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.48,0.05,36480,0,1059,5.28,7.82,7.91,5.28,7.82,7.91,33,33,1000.05,296.98,48.65,2.84,0.30,0.00,4.44,6.44,6.66,4.44,6.44,6.66,27,27,947.80,276.41,47.88,1.68,0.25,0.00,27.12
2023/11/19T01:05:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,35,994.51,0.05,36480,0,1179,5.51,7.25,8.32,5.51,7.25,8.32,30,30,997.53,295.39,51.42,2.90,1.47,0.46,3.98,5.75,5.75,3.98,5.75,5.75,24,24,879.64,253.71,43.43,1.16,0.00,0.00,27.89
2023/11/19T01:06:59z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,27,36,994.53,nan,36568,0,99,5.04,6.58,7.31,5.04,6.58,7.31,27,27,968.80,283.82,50.64,1.60,1.07,0.24,4.21,5.86,7.53,4.21,5.86,7.53,24,24,932.65,282.88,47.07,4.00,2.05,0.65,nan
