UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/30T00:01:46z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,25,33,1021.05,0.05,36480,0,1180,4.20,5.22,5.32,4.20,5.22,5.32,22,22,855.76,252.53,24.36,1.31,0.22,0.00,4.09,5.36,5.61,4.09,5.36,5.61,22,22,799.61,226.82,30.62,1.86,0.38,0.38,27.07
2023/10/30T00:03:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,25,33,1021.05,nan,36568,0,99,4.09,5.29,5.69,4.09,5.29,5.69,22,22,836.27,244.98,25.73,1.87,0.56,0.11,3.98,5.39,5.39,3.98,5.39,5.39,22,22,808.36,235.59,29.39,2.11,0.00,0.00,nan
2023/10/30T00:05:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,25,33,1021.08,0.05,36480,0,219,3.65,4.75,5.97,3.65,4.75,5.97,20,20,758.95,215.98,26.98,3.20,1.85,0.65,4.04,4.48,5.16,4.04,4.48,5.16,19,19,835.82,239.11,22.54,1.14,0.89,0.45,25.00
2023/10/30T00:07:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,25,33,1021.07,0.05,36480,0,339,4.02,5.57,5.83,4.02,5.57,5.83,23,23,809.95,237.52,30.21,1.93,0.67,0.41,4.17,5.24,5.78,4.17,5.24,5.78,22,22,840.81,245.83,27.47,2.54,0.44,0.37,25.05
2023/10/30T00:09:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,25,33,1021.10,0.05,36480,0,459,3.81,5.07,5.37,3.81,5.07,5.37,21,21,837.95,244.70,27.74,1.72,0.51,0.12,3.68,4.78,5.00,3.68,4.78,5.00,20,20,790.10,225.63,22.92,1.68,0.47,0.08,26.37
2023/10/30T00:11:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,25,33,1020.39,0.05,36480,0,579,3.83,4.76,5.14,3.83,4.76,5.14,20,20,804.62,228.33,21.48,1.90,0.52,0.00,3.75,4.60,5.18,3.75,4.60,5.18,19,19,797.89,221.44,23.18,1.46,0.70,0.46,26.95
2023/10/30T00:13:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,25,33,1021.07,0.05,36480,0,699,4.14,5.25,5.85,4.14,5.25,5.85,22,22,831.56,234.54,26.73,3.14,0.80,0.00,3.46,4.57,5.79,3.46,4.57,5.79,19,19,796.29,216.18,31.18,2.57,1.59,1.14,25.46
2023/10/30T00:15:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,34,1021.01,0.05,36480,0,819,3.64,5.10,5.42,3.64,5.10,5.42,21,21,872.69,250.20,25.36,2.90,0.36,0.19,3.45,4.41,4.78,3.45,4.41,4.78,18,18,792.52,228.28,25.60,0.64,0.48,0.28,25.56
2023/10/30T00:17:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,34,1021.00,0.05,36480,0,939,3.96,5.63,6.70,3.96,5.63,6.70,23,23,871.47,252.67,30.25,2.82,1.53,0.95,3.54,4.39,5.17,3.54,4.39,5.17,18,18,794.75,229.56,24.03,2.12,0.85,0.61,27.21
2023/10/30T00:19:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,34,1020.98,0.05,36480,0,1059,4.66,5.90,6.07,4.66,5.90,6.07,25,25,906.57,262.95,31.50,0.88,0.31,0.03,2.95,3.78,3.95,2.95,3.78,3.95,16,16,687.46,197.08,22.42,0.98,0.17,0.17,39.41
2023/10/30T00:21:26z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,34,1020.94,0.05,36480,0,1179,3.86,4.36,5.58,3.86,4.36,5.58,18,18,790.98,228.42,22.47,1.81,1.73,0.97,3.57,4.73,5.18,3.57,4.73,5.18,20,20,783.43,220.68,27.43,1.96,0.59,0.39,59.83
2023/10/30T00:23:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,34,1020.90,nan,36568,0,99,3.31,4.22,5.04,3.31,4.22,5.04,18,18,731.47,214.22,24.49,2.20,1.47,0.80,3.32,4.02,4.02,3.32,4.02,4.02,17,17,738.55,202.14,16.64,0.41,0.00,0.00,nan
2023/10/30T00:25:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.86,0.05,36480,0,219,3.98,5.17,6.34,3.98,5.17,6.34,22,22,819.31,231.63,28.20,3.46,1.75,0.73,3.80,4.93,5.16,3.80,4.93,5.16,21,21,815.46,236.75,21.80,2.14,0.27,0.09,25.00
2023/10/30T00:27:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.88,0.05,36480,0,339,3.91,5.14,6.50,3.91,5.14,6.50,21,21,834.93,240.48,27.67,5.36,2.26,0.00,3.50,4.38,4.60,3.50,4.38,4.60,18,18,766.86,218.21,24.00,1.00,0.26,0.26,25.10
2023/10/30T00:29:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.86,0.05,36480,0,458,4.12,5.39,5.88,4.12,5.39,5.88,22,22,808.84,237.05,34.00,1.65,0.91,0.46,3.60,4.28,5.57,3.60,4.28,5.57,18,18,778.10,217.97,23.83,2.32,1.68,0.70,25.78
2023/10/30T00:31:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.83,0.05,36480,0,578,4.26,5.33,5.57,4.26,5.33,5.57,22,22,860.02,248.10,29.21,1.55,0.19,0.00,3.18,4.74,5.32,3.18,4.74,5.32,20,20,731.05,214.35,26.53,2.79,0.51,0.32,26.22
2023/10/30T00:33:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.86,0.05,36480,0,698,3.92,5.12,5.53,3.92,5.12,5.53,21,21,813.76,239.22,29.63,2.19,0.88,0.00,3.43,4.23,5.20,3.43,4.23,5.20,18,18,735.54,210.07,20.18,2.91,1.20,0.89,26.22
2023/10/30T00:35:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.82,0.05,36480,0,818,4.08,5.22,5.31,4.08,5.22,5.31,22,22,810.41,232.80,27.58,1.29,0.20,0.00,3.44,4.78,5.22,3.44,4.78,5.22,20,20,764.34,219.59,27.31,2.05,0.63,0.63,26.67
2023/10/30T00:37:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.84,0.05,36480,0,938,4.12,5.37,5.79,4.12,5.37,5.79,22,22,797.63,233.54,35.75,2.18,0.61,0.19,3.09,4.36,4.97,3.09,4.36,4.97,18,18,755.38,215.69,23.81,2.45,0.91,0.43,26.29
2023/10/30T00:39:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.82,0.05,36480,0,1058,3.83,4.90,5.34,3.83,4.90,5.34,20,20,782.75,224.25,22.37,2.44,0.69,0.22,3.05,4.43,5.10,3.05,4.43,5.10,18,18,709.97,202.76,23.52,2.91,0.91,0.81,25.85
2023/10/30T00:41:05z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,25,32,1019.24,0.05,36480,0,1178,3.55,4.71,5.34,3.55,4.71,5.34,20,20,780.26,224.95,26.16,2.12,0.88,0.22,3.39,4.04,4.30,3.39,4.04,4.30,17,17,712.63,202.11,16.88,1.53,0.35,0.25,25.99
2023/10/30T00:42:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.78,nan,36568,0,99,3.89,5.22,5.53,3.89,5.22,5.53,22,22,785.87,226.16,32.60,1.42,0.58,0.38,3.00,3.89,4.30,3.00,3.89,4.30,16,16,679.77,192.68,21.77,1.55,0.41,0.41,nan
2023/10/30T00:44:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.75,0.05,36480,0,219,3.90,5.02,5.37,3.90,5.02,5.37,21,21,803.90,224.97,28.27,1.47,0.73,0.00,3.58,4.55,4.98,3.58,4.55,4.98,19,19,731.45,209.64,22.45,1.64,0.60,0.60,25.00
2023/10/30T00:46:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.75,0.05,36480,0,339,3.95,5.28,5.46,3.95,5.28,5.46,22,22,792.74,234.23,31.79,1.65,0.21,0.00,3.18,4.18,4.83,3.18,4.18,4.83,17,17,686.40,202.70,23.18,2.07,0.93,0.47,25.07
2023/10/30T00:48:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.79,0.05,36480,0,459,3.93,5.07,5.58,3.93,5.07,5.58,21,21,811.16,236.61,28.04,2.65,0.77,0.18,3.20,3.77,3.97,3.20,3.77,3.97,16,16,724.10,204.27,17.58,0.60,0.25,0.25,26.03
2023/10/30T00:50:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.75,0.05,36480,0,579,4.25,5.24,5.41,4.25,5.24,5.41,22,22,796.98,235.14,23.17,2.24,0.22,0.00,2.46,3.91,4.79,2.46,3.91,4.79,16,16,694.42,188.04,26.19,2.93,1.12,0.54,26.43
2023/10/30T00:52:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.77,0.05,36480,0,699,3.69,5.32,5.53,3.69,5.32,5.53,22,22,767.90,224.39,32.61,1.78,0.19,0.00,2.95,3.88,4.51,2.95,3.88,4.51,16,16,663.47,190.63,21.86,1.93,0.72,0.26,25.84
2023/10/30T00:54:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.80,0.05,36480,0,819,3.41,4.27,4.68,3.41,4.27,4.68,18,18,760.32,214.85,25.58,2.31,0.37,0.19,3.45,4.31,5.28,3.45,4.31,5.28,18,18,717.31,207.62,24.07,2.26,1.34,0.66,25.65
2023/10/30T00:56:45z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,25,33,1020.81,0.05,36480,0,939,3.25,4.84,5.27,3.25,4.84,5.27,20,20,737.20,208.00,26.88,2.29,0.68,0.00,3.12,4.05,4.08,3.12,4.05,4.08,17,17,659.59,193.76,22.31,1.24,0.03,0.03,26.06
