UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/11/03T00:00:20z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.70,0.05,36480,0,1060,1.84,2.34,3.00,1.84,2.34,3.00,10,10,440.74,129.26,10.98,1.98,0.84,0.84,1.02,1.92,2.23,1.02,1.92,2.23,8,8,405.30,111.07,12.07,1.33,0.32,0.32,30.16
2023/11/03T00:02:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.66,0.05,36480,0,1179,1.83,2.25,2.61,1.83,2.25,2.61,9,9,454.98,134.12,9.58,1.64,0.83,0.25,1.29,1.62,2.05,1.29,1.62,2.05,7,7,403.93,115.86,11.45,1.00,0.71,0.34,30.95
2023/11/03T00:04:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.68,nan,36568,0,99,1.78,2.20,3.71,1.78,2.20,3.71,9,9,469.67,132.42,16.27,2.60,2.53,0.76,0.62,1.24,1.76,0.62,1.24,1.76,5,5,359.00,105.05,8.38,0.98,0.83,0.50,nan
2023/11/03T00:06:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.67,0.05,36480,0,219,1.64,2.19,3.22,1.64,2.19,3.22,9,9,463.58,132.22,14.15,2.46,1.41,1.08,1.43,1.98,2.41,1.43,1.98,2.41,8,8,411.86,116.79,9.23,1.18,0.91,0.25,25.00
2023/11/03T00:08:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.69,0.05,36480,0,339,1.68,2.18,2.54,1.68,2.18,2.54,9,9,460.58,128.54,15.00,1.12,0.51,0.05,1.36,1.59,2.68,1.36,1.59,2.68,7,7,395.39,111.02,10.51,1.56,1.25,1.02,25.02
2023/11/03T00:10:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.67,0.05,36480,0,459,1.77,2.28,3.16,1.77,2.28,3.16,10,10,466.00,134.12,14.21,1.60,1.11,0.61,1.00,1.58,2.47,1.00,1.58,2.47,7,7,404.20,110.97,13.17,1.73,1.22,0.82,25.80
2023/11/03T00:12:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,40,50,1008.66,0.05,36480,0,579,1.29,2.03,2.83,1.29,2.03,2.83,8,8,453.51,120.83,11.68,2.86,1.25,0.39,1.19,1.56,2.23,1.19,1.56,2.23,7,7,397.89,114.21,8.89,1.11,0.79,0.61,27.09
2023/11/03T00:14:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.61,0.05,36480,0,699,1.44,1.92,2.42,1.44,1.92,2.42,8,8,415.73,120.14,11.20,1.36,0.54,0.37,1.11,1.52,2.38,1.11,1.52,2.38,6,6,398.89,113.50,10.98,1.52,1.02,0.54,28.00
2023/11/03T00:16:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,40,50,1008.71,0.05,36480,0,819,1.66,2.48,3.24,1.66,2.48,3.24,10,10,444.41,128.48,16.66,1.60,1.12,0.69,0.88,1.49,2.29,0.88,1.49,2.29,6,6,363.05,104.92,13.71,1.75,1.02,0.86,28.48
2023/11/03T00:18:00z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,41,50,1008.74,0.05,36480,0,939,1.88,2.51,3.44,1.88,2.51,3.44,10,10,465.16,133.39,16.72,2.68,1.32,0.58,0.85,1.57,2.85,0.85,1.57,2.85,7,7,385.00,108.67,11.48,3.17,1.52,1.52,29.42
