UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/12/09T00:01:20z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1022.95,nan,36568,0,101,0.00,0.07,0.27,0.00,0.07,0.27,0,0,138.47,41.47,4.11,0.64,0.56,0.00,0.00,0.07,0.14,0.00,0.07,0.14,0,0,131.73,35.80,3.27,0.07,0.07,0.07,nan
2023/12/09T00:03:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.00,0.05,36480,0,220,0.00,0.05,0.23,0.00,0.05,0.23,0,0,147.75,38.87,4.02,0.77,0.43,0.25,0.00,0.07,0.46,0.00,0.07,0.46,0,0,136.12,37.66,5.62,0.70,0.70,0.46,25.00
2023/12/09T00:05:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.00,0.05,36480,0,340,0.00,0.19,0.48,0.00,0.19,0.48,1,1,159.67,45.53,4.24,0.78,0.55,0.55,0.00,0.00,0.38,0.00,0.00,0.38,0,0,117.83,33.17,3.45,0.71,0.43,0.43,25.26
2023/12/09T00:07:19z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1022.98,0.05,36480,0,460,0.00,0.00,0.25,0.00,0.00,0.25,0,0,108.59,31.64,3.39,0.95,0.64,0.23,0.00,0.02,0.24,0.00,0.02,0.24,0,0,121.12,33.25,4.85,0.90,0.34,0.34,27.34
2023/12/09T00:09:18z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.01,0.05,36480,0,580,0.00,0.00,0.64,0.00,0.00,0.64,0,0,139.68,39.71,5.10,1.03,0.73,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0,0,92.64,27.19,2.97,0.29,0.29,0.03,28.52
2023/12/09T00:11:18z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.04,0.05,36480,0,700,0.05,0.12,0.16,0.05,0.12,0.16,1,1,125.59,36.69,4.22,0.62,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0,0,107.58,29.09,3.09,0.00,0.00,0.00,29.93
2023/12/09T00:13:18z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.05,0.05,36480,0,820,0.00,0.28,0.28,0.00,0.28,0.28,1,1,142.29,40.57,7.21,0.72,0.00,0.00,0.00,0.05,0.19,0.00,0.05,0.19,0,0,117.66,34.41,3.66,0.61,0.22,0.00,31.64
2023/12/09T00:15:18z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.09,0.05,36480,0,940,0.00,0.00,0.12,0.00,0.00,0.12,0,0,139.45,37.96,2.64,0.41,0.18,0.18,0.00,0.07,0.23,0.00,0.07,0.23,0,0,143.60,40.67,3.37,0.90,0.23,0.23,33.22
2023/12/09T00:17:18z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.11,0.05,36480,0,1060,0.00,0.09,0.24,0.00,0.09,0.24,0,0,152.38,45.66,4.97,0.24,0.24,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0,0,121.58,33.53,5.36,0.46,0.46,0.25,33.18
2023/12/09T00:19:18z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,24,37,1023.09,0.05,36480,0,1180,0.05,0.16,0.52,0.05,0.16,0.52,1,1,147.57,43.31,5.64,0.88,0.48,0.00,0.00,0.00,0.27,0.00,0.00,0.27,0,0,132.65,37.65,2.95,0.27,0.27,0.27,36.27
2023/12/09T00:20:58z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,25,37,1023.10,nan,36568,0,99,0.00,0.00,0.29,0.00,0.00,0.29,0,0,113.40,29.76,3.04,0.62,0.33,0.33,0.00,0.00,0.26,0.00,0.00,0.26,0,0,98.07,25.05,2.90,0.83,0.36,0.36,nan
2023/12/09T00:22:58z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,25,37,1023.07,0.05,36480,0,219,0.00,0.00,0.44,0.00,0.00,0.44,0,0,131.19,37.71,4.54,1.02,0.56,0.56,0.00,0.09,0.81,0.00,0.09,0.81,0,0,119.47,35.84,5.02,1.12,0.93,0.93,25.00
2023/12/09T00:24:58z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,25,37,1023.10,0.05,36480,0,339,0.00,0.26,0.37,0.00,0.26,0.37,1,1,152.42,45.51,6.18,0.56,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0,0,139.68,39.68,5.00,0.20,0.00,0.00,25.06
2023/12/09T00:26:58z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,25,37,1023.12,0.05,36480,0,459,0.00,0.00,0.30,0.00,0.00,0.30,0,0,136.23,39.41,4.62,0.75,0.48,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0,0,108.15,30.61,5.19,0.25,0.25,0.25,26.06
