UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/09/22T00:01:16z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,35,49,1008.77,0.05,36480,0,339,2.04,2.95,3.16,2.04,2.95,3.16,12,12,539.26,156.30,20.39,1.19,0.26,0.26,1.71,2.66,3.02,1.71,2.66,3.02,11,11,522.31,151.93,18.64,0.88,0.45,0.00,25.14
2023/09/22T00:03:15z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,35,49,1008.74,0.05,36480,0,459,2.33,2.91,3.40,2.33,2.91,3.40,12,12,590.67,170.18,22.09,1.76,0.75,0.05,2.12,3.05,3.85,2.12,3.05,3.85,13,13,519.86,150.92,18.59,2.19,0.95,0.95,27.41
2023/09/22T00:05:15z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,35,49,1008.69,0.05,36480,0,579,2.66,3.63,3.85,2.66,3.63,3.85,15,15,620.59,177.22,22.39,1.83,0.25,0.17,2.00,2.72,3.28,2.00,2.72,3.28,11,11,489.89,140.77,17.65,1.26,0.42,0.42,28.65
2023/09/22T00:07:15z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,35,49,1008.71,0.05,36480,0,699,2.28,3.28,3.85,2.28,3.28,3.85,14,14,595.00,168.12,21.73,1.63,0.60,0.00,1.80,2.32,2.88,1.80,2.32,2.88,10,10,467.36,136.96,21.07,1.41,0.88,0.45,29.22
2023/09/22T00:09:15z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,35,49,1008.71,0.05,36480,0,819,2.38,2.84,3.47,2.38,2.84,3.47,12,12,543.16,158.21,15.40,1.55,0.74,0.26,2.53,3.59,3.76,2.53,3.59,3.76,15,15,594.21,174.00,18.12,1.40,0.26,0.19,29.30
2023/09/22T00:11:15z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,35,49,1008.70,0.05,36480,0,939,2.66,3.46,3.62,2.66,3.46,3.62,14,14,557.36,164.50,21.23,1.64,0.50,0.00,2.14,2.59,2.68,2.14,2.59,2.68,11,11,509.39,149.02,14.58,0.34,0.00,0.00,29.05
2023/09/22T00:13:15z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,36,49,1008.67,0.05,36480,0,1059,3.00,4.03,4.33,3.00,4.03,4.33,17,17,657.67,193.41,24.40,1.34,0.34,0.19,2.17,2.79,3.19,2.17,2.79,3.19,12,12,493.03,141.79,20.67,1.03,0.62,0.62,27.95
2023/09/22T00:15:15z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,36,49,1008.70,0.05,36480,0,1179,1.81,2.43,2.50,1.81,2.43,2.50,10,10,532.14,150.41,15.71,0.72,0.21,0.00,1.64,2.36,2.36,1.64,2.36,2.36,10,10,487.93,142.61,16.11,0.89,0.18,0.00,26.50
2023/09/22T00:16:56z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,36,49,1008.66,nan,36568,0,99,2.89,3.31,3.69,2.89,3.31,3.69,14,14,579.60,167.58,17.93,1.00,0.47,0.00,2.38,3.31,3.43,2.38,3.31,3.43,14,14,606.00,167.24,19.88,0.43,0.26,0.26,nan
2023/09/22T00:18:56z,c4:5b:be:e3:90:e4,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,79,36,49,1008.68,0.05,36480,0,219,2.67,3.42,3.77,2.67,3.42,3.77,14,14,557.75,163.67,22.30,1.53,0.42,0.33,2.14,2.96,3.04,2.14,2.96,3.04,12,12,488.00,142.74,19.95,1.23,0.21,0.21,25.00
