UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/11/29T00:01:39z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,26,39,1011.95,0.01,36480,-41,940,5.18,6.64,6.86,5.18,6.64,6.86,28,28,1218.75,312.04,35.04,1.52,0.48,0.18,4.67,5.63,6.02,4.67,5.63,6.02,23,23,960.55,275.02,28.67,1.92,0.55,0.22,26.06
2023/11/29T00:03:39z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,26,39,1011.94,0.01,36480,-45,1059,3.83,4.57,4.98,3.83,4.57,4.98,19,19,954.93,247.93,21.19,0.84,0.45,0.17,4.02,5.52,5.95,4.02,5.52,5.95,23,23,901.19,254.07,29.59,2.41,0.62,0.22,25.95
2023/11/29T00:05:39z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,26,39,1011.88,0.01,36480,-40,1179,3.34,4.12,4.41,3.34,4.12,4.41,17,17,679.42,201.56,20.61,1.07,0.37,0.22,4.77,5.53,5.56,4.77,5.53,5.56,23,23,915.68,264.70,21.77,0.72,0.11,0.11,25.40
2023/11/29T00:07:19z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,26,39,1011.84,nan,36568,-38,99,3.74,4.65,4.67,3.74,4.65,4.67,19,19,757.30,220.17,22.00,1.00,0.02,0.00,4.23,5.41,5.52,4.23,5.41,5.52,23,23,871.57,253.18,24.39,0.84,0.02,0.02,nan
2023/11/29T00:09:19z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,26,39,1011.79,0.01,36480,-42,219,4.19,4.78,4.85,4.19,4.78,4.85,20,20,877.73,239.02,19.90,0.46,0.22,0.00,4.04,4.82,4.91,4.04,4.82,4.91,20,20,837.32,238.84,22.32,0.36,0.18,0.18,25.00
2023/11/29T00:11:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,76,26,39,1011.86,0.01,36480,-42,339,4.67,5.41,5.59,4.67,5.41,5.59,23,23,875.69,256.17,25.88,0.74,0.26,0.00,4.69,5.90,5.90,4.69,5.90,5.90,25,25,941.29,269.41,31.36,0.78,0.00,0.00,25.03
2023/11/29T00:13:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.82,0.01,36480,-41,459,4.73,6.36,6.39,4.73,6.36,6.39,26,26,1086.86,304.18,36.18,1.23,0.04,0.00,4.79,5.79,5.79,4.79,5.79,5.79,24,24,966.26,274.24,27.17,1.05,0.00,0.00,25.28
2023/11/29T00:15:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.80,0.01,36480,-41,579,3.66,4.74,5.14,3.66,4.74,5.14,20,20,846.00,244.41,25.86,1.64,0.59,0.24,4.39,5.53,5.53,4.39,5.53,5.53,23,23,923.89,265.47,26.77,0.61,0.00,0.00,25.25
2023/11/29T00:17:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.78,0.01,36480,-48,699,3.80,4.69,4.78,3.80,4.69,4.78,20,20,746.03,216.10,27.56,0.37,0.00,0.00,4.04,5.30,5.35,4.04,5.30,5.35,22,22,878.05,254.12,29.04,1.00,0.18,0.00,25.53
2023/11/29T00:19:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.80,0.01,36480,-45,819,3.86,4.59,4.90,3.86,4.59,4.90,19,19,752.14,213.08,25.49,1.27,0.25,0.25,3.98,4.88,5.02,3.98,4.88,5.02,20,20,813.78,235.16,27.14,0.76,0.26,0.26,25.21
2023/11/29T00:21:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.82,0.01,36480,-47,939,3.50,4.16,4.30,3.50,4.16,4.30,17,17,808.07,218.68,17.84,0.43,0.20,0.20,3.85,5.00,5.27,3.85,5.00,5.27,21,21,817.75,234.78,26.40,0.97,0.22,0.22,25.39
2023/11/29T00:23:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.80,0.01,36480,-41,1059,3.31,3.86,4.03,3.31,3.86,4.03,16,16,830.54,225.05,18.39,0.22,0.22,0.00,3.59,4.68,4.83,3.59,4.68,4.83,19,19,846.76,240.66,21.76,0.85,0.15,0.15,25.45
2023/11/29T00:25:18z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.72,0.01,36480,-41,1179,2.32,3.46,3.46,2.32,3.46,3.46,14,14,621.05,167.86,20.14,1.68,0.00,0.00,3.19,4.21,4.28,3.19,4.21,4.28,18,18,714.05,200.84,21.33,0.49,0.09,0.09,25.37
2023/11/29T00:26:59z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.73,nan,36568,0,100,3.37,4.13,4.20,3.37,4.13,4.20,17,17,724.70,201.04,21.20,0.83,0.22,0.00,3.16,4.11,4.11,3.16,4.11,4.11,17,17,728.18,203.18,18.39,1.61,0.00,0.00,nan
2023/11/29T00:28:59z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.75,0.01,36480,-39,220,3.36,4.19,4.49,3.36,4.19,4.49,17,17,704.75,206.81,18.41,1.51,0.46,0.00,3.67,4.51,4.51,3.67,4.51,4.51,19,19,775.95,227.21,25.28,0.65,0.00,0.00,25.00
2023/11/29T00:30:59z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.80,0.01,36480,-42,340,3.75,4.37,4.46,3.75,4.37,4.46,18,18,887.80,244.41,13.27,0.24,0.24,0.00,3.76,4.51,4.76,3.76,4.51,4.76,19,19,758.14,221.29,21.93,1.37,0.39,0.00,25.03
2023/11/29T00:32:59z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.72,0.01,36480,-41,460,4.86,5.44,5.61,4.86,5.44,5.61,23,23,1122.11,303.44,21.96,0.58,0.19,0.19,3.07,4.24,4.24,3.07,4.24,4.24,18,18,693.72,198.07,24.19,1.34,0.00,0.00,25.28
2023/11/29T00:34:59z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,75,26,38,1011.75,0.01,36480,-40,580,2.67,3.36,3.45,2.67,3.36,3.45,14,14,633.00,183.62,16.98,0.74,0.07,0.07,3.26,3.77,4.11,3.26,3.77,4.11,16,16,717.63,205.49,15.96,0.56,0.39,0.18,25.77
