UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/11/19T00:01:11z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.93,0.01,36168,-45,821,3.72,4.66,4.74,3.72,4.66,4.74,19,19,856.45,232.34,27.64,0.45,0.00,0.00,3.90,5.08,5.20,3.90,5.08,5.20,21,21,788.34,229.19,29.59,1.42,0.08,0.00,26.16
2023/11/19T00:03:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.93,0.01,36480,-42,940,3.46,4.46,4.49,3.46,4.46,4.49,19,19,896.00,229.68,23.77,0.47,0.00,0.00,3.90,5.27,5.27,3.90,5.27,5.27,22,22,747.97,222.46,30.66,1.05,0.00,0.00,27.83
2023/11/19T00:05:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.97,0.01,36480,-43,1060,4.12,5.39,5.92,4.12,5.39,5.92,22,22,953.19,265.25,30.64,2.14,0.00,0.00,3.98,5.45,5.45,3.98,5.45,5.45,23,23,808.29,233.47,35.74,0.90,0.00,0.00,27.55
2023/11/19T00:07:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.99,0.01,36480,-47,1180,4.17,5.15,5.78,4.17,5.15,5.78,21,21,914.14,254.24,31.14,1.69,0.37,0.20,3.96,5.15,5.15,3.96,5.15,5.15,21,21,766.58,225.42,27.62,1.27,0.00,0.00,27.94
2023/11/19T00:08:50z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.97,nan,36568,-40,99,4.20,5.38,5.53,4.20,5.38,5.53,22,22,886.27,249.56,29.38,1.24,0.00,0.00,3.86,4.93,4.93,3.86,4.93,4.93,21,21,749.18,219.27,31.91,0.61,0.00,0.00,nan
2023/11/19T00:10:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,993.00,0.01,36480,-41,219,3.63,4.75,4.97,3.63,4.75,4.97,20,20,856.37,240.92,28.32,0.83,0.22,0.00,3.45,4.66,4.84,3.45,4.66,4.84,19,19,755.79,214.11,25.98,0.89,0.27,0.00,25.00
2023/11/19T00:12:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,993.06,0.01,36480,-45,339,3.38,4.41,4.55,3.38,4.41,4.55,18,18,803.79,224.17,26.17,0.88,0.14,0.14,3.76,4.68,4.90,3.76,4.68,4.90,19,19,798.46,234.22,27.71,0.63,0.00,0.00,25.22
2023/11/19T00:14:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,993.11,0.01,36480,-45,459,4.12,5.53,6.53,4.12,5.53,6.53,23,23,886.74,250.42,35.77,3.16,0.47,0.25,3.92,5.42,5.42,3.92,5.42,5.42,23,23,808.50,229.72,33.20,2.00,0.00,0.00,26.49
2023/11/19T00:16:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,993.07,0.01,36480,-44,579,3.56,5.03,5.03,3.56,5.03,5.03,21,21,833.90,235.66,30.69,0.86,0.22,0.00,4.14,5.47,5.54,4.14,5.47,5.54,23,23,817.74,238.77,32.40,1.19,0.00,0.00,26.31
2023/11/19T00:18:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.99,0.01,36480,-42,699,4.19,5.32,5.56,4.19,5.32,5.56,22,22,981.56,271.46,31.71,1.44,0.44,0.00,3.65,4.82,4.82,3.65,4.82,4.82,20,20,799.42,234.91,24.07,1.11,0.00,0.00,26.36
2023/11/19T00:20:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.97,0.01,36480,-45,819,3.88,4.64,4.69,3.88,4.64,4.69,19,19,856.76,244.62,20.64,0.57,0.22,0.00,3.83,5.10,5.10,3.83,5.10,5.10,21,21,802.27,234.22,28.36,1.49,0.00,0.00,26.33
2023/11/19T00:22:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.94,0.01,36480,-40,939,4.20,5.39,5.82,4.20,5.39,5.82,22,22,944.14,261.32,27.41,0.96,0.64,0.00,4.17,5.37,5.37,4.17,5.37,5.37,22,22,797.54,240.00,31.68,1.03,0.00,0.00,26.72
2023/11/19T00:24:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.92,0.01,36480,-47,1059,4.28,5.03,5.17,4.28,5.03,5.17,21,21,955.34,270.45,21.66,0.59,0.22,0.00,4.07,5.19,5.53,4.07,5.19,5.53,22,22,808.27,236.14,25.59,1.22,0.44,0.00,26.81
2023/11/19T00:26:49z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.99,0.01,36480,-47,1179,4.25,5.46,5.98,4.25,5.46,5.98,23,23,980.64,270.58,29.47,1.97,0.00,0.00,3.96,4.91,4.98,3.96,4.91,4.98,20,20,816.11,234.09,32.30,0.70,0.07,0.00,26.78
2023/11/19T00:28:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,993.02,nan,36568,-38,100,4.26,5.48,5.93,4.26,5.48,5.93,23,23,957.00,269.96,24.22,1.59,0.98,0.00,3.41,4.20,4.52,3.41,4.20,4.52,18,18,741.75,213.50,24.82,1.32,0.34,0.32,nan
2023/11/19T00:30:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.98,0.01,36480,-47,220,4.12,5.12,5.20,4.12,5.12,5.20,21,21,888.20,242.54,24.88,0.81,0.22,0.00,4.00,5.00,5.00,4.00,5.00,5.00,21,21,794.95,226.79,31.23,0.68,0.00,0.00,25.00
2023/11/19T00:32:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,29,38,992.99,0.01,36480,-42,340,4.02,5.09,5.19,4.02,5.09,5.19,21,21,874.24,238.97,27.55,0.69,0.24,0.00,3.80,5.33,5.47,3.80,5.33,5.47,22,22,795.70,235.35,27.28,1.28,0.20,0.20,25.10
