UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/11/23T00:00:31z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,40,1019.93,0.01,36480,-38,581,0.43,0.47,0.47,0.43,0.47,0.47,2,2,278.38,60.45,2.93,0.34,0.17,0.00,0.00,0.00,0.24,0.00,0.00,0.24,0,0,120.31,34.22,2.50,0.43,0.43,0.19,25.66
2023/11/23T00:02:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,40,1019.94,0.01,36480,-37,700,0.51,0.69,0.69,0.51,0.69,0.69,3,3,379.98,87.71,3.14,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,126.11,36.02,3.91,0.18,0.00,0.00,26.38
2023/11/23T00:04:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1019.98,0.01,36480,-36,820,0.62,0.64,0.64,0.62,0.64,0.64,3,3,346.14,77.10,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,134.22,38.07,2.90,0.19,0.00,0.00,25.87
2023/11/23T00:06:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,31,40,1019.97,0.01,36480,-74,940,0.27,0.45,0.45,0.27,0.45,0.45,2,2,314.84,65.36,2.05,0.27,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0,0,139.25,37.73,3.13,0.17,0.17,0.00,26.35
2023/11/23T00:08:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,31,40,1019.32,0.01,36480,-36,1060,0.81,0.97,0.97,0.81,0.97,0.97,4,4,382.60,97.26,2.09,0.21,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0,0,110.12,31.16,4.14,0.47,0.00,0.00,26.80
2023/11/23T00:10:30z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,31,40,1019.95,0.01,36480,-39,1180,0.85,0.98,0.98,0.85,0.98,0.98,4,4,342.25,86.02,5.63,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,103.77,28.62,3.64,0.11,0.00,0.00,27.75
2023/11/23T00:12:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1019.97,nan,36568,-36,99,0.41,0.46,0.50,0.41,0.46,0.50,2,2,302.80,72.41,1.13,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,96.07,27.30,2.25,0.02,0.00,0.00,nan
2023/11/23T00:14:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1020.02,0.01,36480,-36,219,0.59,0.59,0.68,0.59,0.59,0.68,2,2,320.49,82.66,4.58,0.08,0.08,0.00,0.00,0.00,0.36,0.00,0.00,0.36,0,0,120.86,35.29,3.46,0.43,0.43,0.00,25.00
2023/11/23T00:16:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1019.95,0.01,36480,-36,339,0.30,0.39,0.39,0.30,0.39,0.39,2,2,318.42,81.26,2.32,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,98.14,29.76,3.19,0.17,0.00,0.00,25.08
2023/11/23T00:18:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1019.92,0.01,36480,-36,459,0.05,0.11,0.11,0.05,0.11,0.11,0,0,237.95,57.54,1.96,0.18,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0,0,94.85,26.58,4.13,0.98,0.67,0.42,27.33
2023/11/23T00:20:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1019.92,0.01,36480,-36,579,0.17,0.19,0.22,0.17,0.19,0.22,1,1,222.00,58.24,1.88,0.14,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,81.74,24.11,3.09,0.26,0.00,0.00,28.72
2023/11/23T00:22:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1019.97,0.01,36480,-38,699,0.64,0.71,0.75,0.64,0.71,0.75,3,3,300.00,73.58,2.86,0.46,0.17,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0,0,100.29,27.52,3.36,0.38,0.20,0.00,30.64
2023/11/23T00:24:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,31,40,1019.88,0.01,36480,-37,819,0.88,0.97,0.98,0.88,0.97,0.98,4,4,405.56,94.83,4.34,0.53,0.15,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0,0,86.08,22.51,3.02,0.44,0.00,0.00,32.25
2023/11/23T00:26:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1020.04,0.01,36480,-36,939,0.46,0.54,0.61,0.46,0.54,0.61,2,2,326.58,75.32,2.21,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,99.41,25.53,2.61,0.17,0.00,0.00,33.84
2023/11/23T00:28:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1020.02,0.01,36480,-37,1059,0.33,0.33,0.66,0.33,0.33,0.66,1,1,278.33,67.22,2.52,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,82.14,22.60,1.90,0.69,0.26,0.00,35.11
2023/11/23T00:30:10z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1020.03,0.01,36480,-38,1179,0.27,0.29,0.29,0.27,0.29,0.29,1,1,233.54,59.27,2.02,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,82.77,24.00,3.66,0.64,0.00,0.00,36.23
2023/11/23T00:31:51z,e0:98:6:26:8:36,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,31,41,1019.98,nan,36568,-38,100,0.76,0.87,0.91,0.76,0.87,0.91,4,4,367.04,87.09,2.09,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,88.09,26.30,2.36,0.34,0.00,0.00,nan
