UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/09/16T00:01:52z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,83,31,49,1005.37,0.02,36480,0,699,8.43,11.29,12.21,8.43,11.29,12.21,47,47,1701.67,489.40,65.28,3.69,1.60,0.48,8.38,10.43,11.03,8.38,10.43,11.03,43,43,1709.07,457.57,54.93,3.09,0.71,0.07,25.84
2023/09/16T00:03:52z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,82,31,48,1005.00,0.02,36480,0,819,8.79,11.26,11.55,8.79,11.26,11.55,47,47,1609.97,469.95,55.16,2.64,0.43,0.09,8.33,10.52,11.09,8.33,10.52,11.09,44,44,1641.31,467.55,52.62,2.95,0.81,0.24,25.78
2023/09/16T00:05:52z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,83,30,49,1005.38,0.02,36480,0,939,8.18,10.68,11.36,8.18,10.68,11.36,44,44,1590.91,453.70,53.18,3.88,0.95,0.50,7.88,9.73,10.07,7.88,9.73,10.07,41,41,1556.50,429.88,50.77,1.80,0.53,0.00,25.52
2023/09/16T00:07:52z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,83,30,48,1005.37,0.02,36480,0,1059,8.81,10.91,11.31,8.81,10.91,11.31,45,45,1574.12,460.43,55.76,2.91,0.69,0.16,9.62,11.79,12.29,9.62,11.79,12.29,49,49,1736.02,499.76,61.45,2.22,0.76,0.00,25.42
2023/09/16T00:09:52z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,82,30,48,1005.36,0.02,36480,0,1179,8.31,11.03,11.69,8.31,11.03,11.69,46,46,1617.36,469.93,62.74,3.88,1.09,0.19,8.91,10.43,10.84,8.91,10.43,10.84,43,43,1713.16,469.98,49.21,1.88,0.73,0.07,25.87
2023/09/16T00:11:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,82,30,47,1005.34,nan,36568,0,99,8.40,10.24,10.98,8.40,10.24,10.98,43,43,1515.73,439.87,53.73,2.56,0.82,0.00,7.77,10.11,10.36,7.77,10.11,10.36,42,42,1527.75,433.77,52.41,2.07,0.48,0.34,nan
2023/09/16T00:13:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,83,30,48,1005.33,0.02,36480,0,219,8.84,11.47,12.07,8.84,11.47,12.07,48,48,1621.76,471.60,61.16,2.41,0.84,0.48,7.96,10.11,10.67,7.96,10.11,10.67,42,42,1506.79,424.14,48.51,2.91,1.04,0.33,25.00
2023/09/16T00:15:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,82,30,47,1005.33,0.02,36480,0,339,8.70,10.96,12.11,8.70,10.96,12.11,46,46,1618.21,470.33,54.96,3.47,1.42,0.63,8.72,10.67,11.69,8.72,10.67,11.69,44,44,1596.47,450.33,56.57,3.22,1.36,0.72,25.10
2023/09/16T00:17:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,82,30,48,1005.28,0.02,36480,0,459,8.60,11.25,11.67,8.60,11.25,11.67,47,47,1633.11,474.12,58.16,2.81,0.75,0.05,8.02,10.03,10.53,8.02,10.03,10.53,42,42,1534.55,424.88,50.65,3.18,0.97,0.03,26.24
2023/09/16T00:19:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,83,30,49,1005.35,0.02,36480,0,579,8.84,11.77,12.09,8.84,11.77,12.09,49,49,1709.00,490.23,63.09,3.23,0.60,0.35,8.17,9.95,11.10,8.17,9.95,11.10,41,41,1744.86,450.78,52.47,3.97,1.71,0.60,26.65
