UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/09/04T00:00:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,59,56,1005.81,0.02,36480,0,579,6.75,10.51,11.47,6.75,10.51,11.47,44,44,1272.00,371.73,71.69,6.27,1.51,0.25,6.35,8.82,10.04,6.35,8.82,10.04,37,37,1245.63,343.23,62.75,4.53,1.56,0.23,26.12
2023/09/04T00:02:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,59,56,1005.80,0.02,36480,0,698,6.88,9.40,11.12,6.88,9.40,11.12,39,39,1251.88,363.90,58.97,4.86,2.34,0.71,7.00,9.27,10.57,7.00,9.27,10.57,39,39,1524.27,388.18,64.41,3.48,1.82,0.41,27.05
2023/09/04T00:04:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,59,55,1005.72,0.02,36480,0,818,5.91,8.34,9.40,5.91,8.34,9.40,35,35,1127.69,334.36,55.76,3.86,1.12,0.59,6.93,9.49,11.37,6.93,9.49,11.37,40,40,2026.22,385.07,64.59,5.61,2.83,0.98,26.15
2023/09/04T00:06:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,60,55,1005.73,0.02,36480,0,938,5.58,9.00,9.95,5.58,9.00,9.95,38,38,1123.84,329.70,64.75,5.02,1.16,0.39,5.53,8.58,9.90,5.53,8.58,9.90,36,36,1317.00,324.58,63.25,5.02,2.22,0.24,26.22
2023/09/04T00:08:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,60,55,1005.70,0.02,36480,0,1058,5.72,9.14,9.91,5.72,9.14,9.91,38,38,1094.48,321.95,66.36,3.93,0.66,0.22,6.00,7.79,9.22,6.00,7.79,9.22,32,32,1121.53,321.97,53.29,4.57,1.88,0.40,26.66
2023/09/04T00:10:32z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,61,55,1005.81,0.02,36480,0,1178,5.73,7.97,9.18,5.73,7.97,9.18,33,33,1088.25,319.18,58.25,3.20,1.52,0.42,5.02,6.75,8.19,5.02,6.75,8.19,28,28,966.95,287.25,48.93,3.18,2.02,0.65,26.97
2023/09/04T00:12:11z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,62,55,1005.76,nan,36568,0,98,5.44,7.11,7.53,5.44,7.11,7.53,30,30,1029.47,300.13,44.67,1.91,0.80,0.00,5.17,6.98,7.57,5.17,6.98,7.57,29,29,1000.29,290.21,47.14,2.14,1.07,0.00,nan
2023/09/04T00:14:11z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,62,55,1005.71,0.02,36480,0,218,5.36,8.33,9.09,5.36,8.33,9.09,35,35,1062.78,311.33,55.81,4.67,1.14,0.17,5.58,8.26,9.74,5.58,8.26,9.74,34,34,1092.53,314.54,58.40,4.81,1.91,0.84,25.00
2023/09/04T00:16:11z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,63,55,1005.74,0.02,36480,0,338,5.70,8.54,9.40,5.70,8.54,9.40,36,36,1084.32,320.63,57.60,3.89,1.16,0.44,5.71,8.02,9.14,5.71,8.02,9.14,33,33,1070.19,312.81,51.73,4.02,1.61,1.37,25.04
2023/09/04T00:18:11z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,63,56,1005.73,0.02,36480,0,458,6.04,9.39,10.93,6.04,9.39,10.93,39,39,1144.66,338.11,66.30,5.57,1.82,0.98,5.39,7.85,10.17,5.39,7.85,10.17,33,33,1064.08,306.90,56.56,6.78,3.36,1.31,25.42
