UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/05T00:01:51z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,48,50,1018.40,0.02,36480,0,459,3.31,4.67,5.04,3.31,4.67,5.04,19,19,735.71,213.84,32.38,1.62,0.64,0.00,3.20,4.47,5.22,3.20,4.47,5.22,19,19,684.05,198.00,33.08,2.15,1.37,0.20,25.63
2023/10/05T00:03:51z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,48,51,1018.42,0.02,36480,0,579,6.24,8.46,8.75,6.24,8.46,8.75,35,35,1155.10,338.07,55.37,1.75,0.37,0.00,4.93,7.37,7.70,4.93,7.37,7.70,31,31,981.32,287.53,47.91,3.72,0.19,0.00,25.59
2023/10/05T00:05:51z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,73,47,52,1018.35,0.02,36480,0,699,3.86,5.73,6.46,3.86,5.73,6.46,24,24,823.27,243.86,36.64,3.02,1.05,0.78,3.54,4.71,5.11,3.54,4.71,5.11,20,20,757.34,217.70,36.70,1.61,0.68,0.00,28.35
2023/10/05T00:07:51z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,47,51,1018.34,0.02,36480,0,819,3.66,5.02,5.34,3.66,5.02,5.34,21,21,819.83,235.60,29.24,1.38,0.74,0.00,3.54,4.69,5.27,3.54,4.69,5.27,20,20,735.46,213.25,28.51,3.10,0.63,0.17,34.10
2023/10/05T00:09:51z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,48,51,1018.31,0.02,36480,0,939,4.82,6.49,6.68,4.82,6.49,6.68,27,27,969.74,281.14,40.12,1.60,0.23,0.19,4.76,6.64,6.81,4.76,6.64,6.81,28,28,982.32,288.88,42.03,1.66,0.44,0.00,32.73
2023/10/05T00:11:51z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,48,50,1018.34,0.02,36480,0,1059,7.58,9.75,10.26,7.58,9.75,10.26,41,41,1433.21,414.25,49.88,3.07,0.81,0.37,6.81,8.29,8.69,6.81,8.29,8.69,35,35,1298.03,375.69,42.29,1.78,0.29,0.00,32.48
2023/10/05T00:13:51z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,48,51,1018.37,0.02,36480,0,1179,5.36,7.15,7.69,5.36,7.15,7.69,30,30,1079.44,316.20,33.42,2.31,0.90,0.08,4.86,6.26,6.79,4.86,6.26,6.79,26,26,969.16,278.30,33.63,1.86,0.82,0.21,31.23
2023/10/05T00:15:31z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,48,51,1018.36,nan,36568,0,100,7.13,9.13,9.56,7.13,9.13,9.56,38,38,1427.27,415.71,47.91,2.07,0.56,0.56,6.74,8.05,8.28,6.74,8.05,8.28,34,34,1280.37,357.65,39.81,1.65,0.19,0.00,nan
2023/10/05T00:17:31z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,48,51,1018.38,0.02,36480,0,219,6.49,7.93,8.49,6.49,7.93,8.49,33,33,1255.53,366.59,36.98,2.12,0.75,0.24,5.86,7.14,7.66,5.86,7.14,7.66,30,30,1144.88,318.29,33.30,1.16,0.43,0.21,25.00
2023/10/05T00:19:31z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,48,50,1018.39,0.02,36480,0,339,5.93,7.81,8.14,5.93,7.81,8.14,33,33,1186.63,336.33,39.18,2.56,0.61,0.00,5.12,6.43,6.74,5.12,6.43,6.74,27,27,1018.86,299.64,37.47,1.17,0.38,0.31,25.26
