UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/09/21T00:01:26z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,68,45,46,1010.30,0.02,36480,0,1058,4.70,6.02,6.32,4.70,6.02,6.32,25,25,895.79,263.33,35.44,1.14,0.46,0.26,3.07,4.15,4.69,3.07,4.15,4.69,17,17,870.92,245.19,27.00,1.68,0.61,0.24,32.22
2023/09/21T00:03:25z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,68,44,45,1010.27,0.02,36480,0,1178,4.15,5.47,6.17,4.15,5.47,6.17,23,23,836.14,243.85,33.64,2.58,1.22,0.19,2.64,3.54,4.16,2.64,3.54,4.16,15,15,788.68,225.68,24.21,1.14,0.70,0.32,28.41
2023/09/21T00:05:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,44,46,1010.31,nan,36664,0,98,4.20,5.61,6.13,4.20,5.61,6.13,23,23,836.28,244.30,28.96,3.78,0.57,0.43,3.45,4.64,5.19,3.45,4.64,5.19,19,19,916.64,257.95,31.83,1.83,0.57,0.24,nan
2023/09/21T00:07:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,44,46,1010.36,0.02,36480,0,218,4.12,5.36,5.56,4.12,5.36,5.56,22,22,850.53,245.25,27.73,1.10,0.22,0.22,3.77,4.65,4.88,3.77,4.65,4.88,19,19,915.74,267.86,27.60,1.26,0.26,0.00,25.00
2023/09/21T00:09:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,43,45,1010.31,0.02,36480,0,338,4.11,5.61,5.82,4.11,5.61,5.82,23,23,892.16,255.54,31.51,2.00,0.32,0.12,2.93,4.41,5.00,2.93,4.41,5.00,18,18,834.36,239.53,30.59,2.48,0.97,0.43,24.96
2023/09/21T00:11:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,43,46,1010.32,0.02,36480,0,458,4.44,5.54,5.82,4.44,5.54,5.82,23,23,864.21,248.88,29.96,1.42,0.37,0.28,2.97,3.78,4.38,2.97,3.78,4.38,16,16,838.45,241.82,25.25,1.65,0.90,0.12,27.44
2023/09/21T00:13:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,42,46,1010.32,0.02,36480,0,578,4.64,6.10,6.42,4.64,6.10,6.42,25,25,929.64,271.95,33.97,1.93,0.59,0.00,3.22,4.69,5.41,3.22,4.69,5.41,20,20,883.86,250.07,33.43,2.78,1.07,0.17,32.33
2023/09/21T00:15:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,42,46,1010.37,0.02,36480,0,698,4.40,5.90,6.62,4.40,5.90,6.62,25,25,906.93,256.07,37.40,3.00,0.74,0.24,3.38,4.38,5.04,3.38,4.38,5.04,18,18,891.75,252.27,27.32,2.36,1.20,0.09,36.83
2023/09/21T00:17:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,42,46,1010.35,0.02,36480,0,818,3.91,5.33,5.61,3.91,5.33,5.61,22,22,823.84,235.28,31.09,2.54,0.32,0.00,3.00,4.19,5.05,3.00,4.19,5.05,17,17,812.59,231.97,26.31,2.69,1.39,0.15,39.48
2023/09/21T00:19:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,68,42,44,1010.35,0.02,36480,0,938,4.21,5.07,5.79,4.21,5.07,5.79,21,21,859.29,247.00,23.23,2.00,1.34,0.00,3.29,4.50,4.64,3.29,4.50,4.64,19,19,899.33,255.84,29.78,1.52,0.43,0.00,46.71
2023/09/21T00:21:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,68,42,44,1010.35,0.02,36480,0,1058,3.72,5.05,5.82,3.72,5.05,5.82,21,21,824.26,237.54,24.07,1.72,1.07,0.56,2.78,3.72,4.55,2.78,3.72,4.55,16,16,837.47,233.24,24.52,2.43,1.09,0.34,51.03
2023/09/21T00:23:05z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,68,43,44,1010.34,0.02,36480,0,1178,4.08,5.25,5.56,4.08,5.25,5.56,22,22,834.15,241.64,31.69,1.14,0.39,0.39,2.63,3.65,3.82,2.63,3.65,3.82,15,15,793.74,226.16,27.47,0.96,0.23,0.02,45.85
2023/09/21T00:24:45z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,43,46,1010.38,nan,36568,0,99,3.51,4.51,4.84,3.51,4.51,4.84,19,19,743.67,215.84,22.98,2.18,0.31,0.31,2.50,3.55,4.00,2.50,3.55,4.00,15,15,766.86,213.00,22.43,1.79,0.79,0.50,nan
2023/09/21T00:26:45z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,69,43,45,1010.40,0.02,36480,0,219,3.86,5.00,5.34,3.86,5.00,5.34,21,21,825.26,235.45,28.57,0.64,0.24,0.00,3.00,4.02,4.63,3.00,4.02,4.63,17,17,817.37,238.14,24.21,1.63,0.79,0.18,25.00
