UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/16T00:00:41z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,66,53,1008.37,nan,36568,0,100,1.31,2.31,2.69,1.31,2.31,2.69,10,10,423.07,118.33,17.16,2.11,0.73,0.00,1.18,1.77,1.77,1.18,1.77,1.77,7,7,385.43,111.66,10.23,0.27,0.00,0.00,nan
2023/10/16T00:02:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,66,53,1008.35,0.02,36480,0,219,1.87,2.87,2.95,1.87,2.87,2.95,12,12,488.40,140.67,17.58,1.05,0.33,0.00,1.05,1.14,1.16,1.03,1.14,1.16,5,5,384.41,112.31,8.24,0.24,0.00,0.00,25.00
2023/10/16T00:04:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,66,53,1008.27,0.02,36480,0,339,2.32,3.18,3.49,2.32,3.18,3.49,13,13,553.32,157.77,20.89,1.81,0.46,0.23,1.90,2.59,2.66,1.90,2.59,2.66,11,11,498.46,135.97,19.76,0.41,0.00,0.00,25.12
2023/10/16T00:06:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,65,53,1008.31,0.02,36480,0,459,1.33,2.71,3.09,1.33,2.71,3.09,11,11,426.21,119.02,23.17,2.19,0.48,0.24,1.42,2.17,2.25,1.42,2.17,2.25,9,9,443.69,119.86,12.10,1.12,0.22,0.00,25.61
2023/10/16T00:08:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,65,53,1008.31,0.02,35544,0,579,1.91,2.86,3.03,1.91,2.86,3.03,12,12,475.91,136.29,15.22,1.69,0.43,0.00,1.31,1.81,2.14,1.31,1.81,2.14,8,8,450.52,124.62,11.91,1.10,0.69,0.00,25.52
2023/10/16T00:10:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,65,52,1008.23,0.02,36480,0,699,1.64,2.41,2.64,1.64,2.41,2.64,10,10,439.91,129.78,14.05,1.21,0.22,0.22,1.59,2.21,2.86,1.59,2.21,2.86,9,9,460.55,131.66,15.27,1.79,1.02,0.25,25.50
2023/10/16T00:12:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,66,64,53,1008.27,0.02,36480,0,819,1.79,2.79,3.14,1.79,2.79,3.14,12,12,458.53,132.05,16.67,2.04,0.47,0.21,0.92,1.63,2.27,0.92,1.63,2.27,7,7,388.27,112.56,18.80,1.95,0.80,0.24,25.86
2023/10/16T00:14:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,64,52,1008.28,0.02,36480,0,939,1.18,1.75,2.12,1.18,1.75,2.12,7,7,386.84,110.23,11.93,1.45,0.25,0.25,0.93,2.00,2.57,0.93,2.00,2.57,8,8,430.40,118.07,21.02,2.10,0.77,0.18,26.97
2023/10/16T00:16:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,66,64,53,1008.28,0.02,36480,0,1059,1.47,2.25,2.39,1.47,2.25,2.39,9,9,418.12,124.54,13.95,1.66,0.00,0.00,1.33,2.05,2.47,1.33,2.05,2.47,9,9,412.81,113.64,14.41,2.05,0.60,0.10,27.02
2023/10/16T00:18:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,65,63,52,1008.23,0.02,35856,0,1179,1.70,2.80,3.15,1.70,2.80,3.15,12,12,496.10,139.85,17.02,1.78,0.70,0.20,1.88,2.41,2.82,1.88,2.41,2.82,10,10,496.02,139.09,11.62,1.39,0.34,0.09,28.41
