UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/09/20T00:00:43z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,40,45,1008.21,0.02,36480,0,699,0.97,1.91,2.90,0.97,1.91,2.90,8,8,295.19,87.38,19.17,3.81,1.12,0.50,0.46,0.86,1.60,0.46,0.86,1.60,4,4,260.84,70.65,14.84,1.72,1.26,0.25,38.41
2023/09/20T00:02:43z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,41,45,1008.21,0.02,36480,0,818,0.21,1.34,2.03,0.21,1.34,2.03,6,6,225.36,65.98,14.98,2.88,1.26,0.62,0.31,1.17,2.14,0.31,1.17,2.14,5,5,242.80,67.58,15.76,3.10,1.42,0.17,41.81
2023/09/20T00:04:43z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,41,45,1008.19,0.02,36480,0,938,0.24,1.00,2.09,0.24,1.00,2.09,4,4,224.89,66.00,17.73,2.35,0.98,0.49,0.34,1.00,1.55,0.34,1.00,1.55,4,4,251.02,70.31,10.98,1.38,0.83,0.24,42.54
2023/09/20T00:06:43z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,41,45,1008.21,0.02,36480,0,1058,0.39,1.49,2.74,0.39,1.49,2.74,6,6,226.84,68.54,14.82,4.37,2.11,0.81,0.03,0.49,0.90,0.03,0.49,0.90,2,2,199.12,58.29,9.31,2.27,0.97,0.20,44.18
2023/09/20T00:08:43z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,42,45,1008.21,0.02,36480,0,1178,0.22,1.19,2.20,0.22,1.19,2.20,5,5,208.07,65.66,14.29,2.69,1.56,0.17,0.07,0.52,0.96,0.07,0.52,0.96,2,2,181.82,52.50,9.61,1.34,0.86,0.00,47.00
2023/09/20T00:10:22z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,41,45,1008.15,nan,36568,0,99,0.00,0.76,0.89,0.00,0.76,0.89,3,3,162.07,48.38,8.36,1.38,0.42,0.00,0.00,0.38,1.81,0.00,0.38,1.81,2,2,138.36,41.83,10.86,2.83,2.31,0.00,nan
2023/09/20T00:12:22z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,41,45,1008.15,0.02,36480,0,219,0.00,0.58,1.33,0.00,0.58,1.33,2,2,165.30,47.98,11.27,2.65,1.30,0.10,0.02,0.70,1.44,0.02,0.70,1.44,3,3,181.95,51.14,13.91,2.72,1.70,0.00,25.00
2023/09/20T00:14:22z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,41,45,1008.11,0.02,36480,0,339,0.00,0.66,1.55,0.00,0.66,1.55,3,3,160.60,49.71,10.71,2.33,1.40,0.69,0.00,0.12,0.97,0.00,0.12,0.97,1,1,173.07,46.48,8.84,1.83,1.36,0.00,25.09
2023/09/20T00:16:22z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,40,45,1008.13,0.02,36480,0,459,0.00,0.96,1.42,0.00,0.96,1.42,4,4,169.20,49.44,12.33,2.44,0.91,0.45,0.07,0.83,1.25,0.07,0.83,1.25,3,3,201.92,56.95,12.25,1.36,0.76,0.37,25.84
2023/09/20T00:18:22z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,70,40,44,1008.10,0.02,36480,0,579,0.14,0.88,1.00,0.14,0.88,1.00,4,4,197.33,54.03,10.03,2.17,0.22,0.00,0.00,0.63,1.44,0.00,0.63,1.44,3,3,158.42,45.16,11.58,2.86,1.16,0.65,26.41
