UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/08T00:00:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,82,35,51,1002.71,nan,36568,0,100,7.39,9.54,10.22,7.39,9.54,10.22,40,40,1519.89,434.46,51.50,1.87,0.96,0.48,7.30,9.26,10.21,7.30,9.26,10.21,39,39,1403.30,394.05,45.30,3.02,1.40,0.65,nan
2023/10/08T00:02:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,35,51,1002.59,0.02,36480,0,219,7.22,9.02,9.02,7.22,9.02,9.02,38,38,1416.10,400.22,44.97,1.85,0.00,0.00,6.65,8.49,9.04,6.65,8.49,9.04,35,35,1357.53,380.37,43.00,3.02,0.84,0.16,25.00
2023/10/08T00:04:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,35,51,1002.71,0.02,36480,0,339,7.64,9.32,9.95,7.64,9.32,9.95,39,39,1429.12,417.98,44.54,2.27,1.23,0.20,6.88,8.71,9.32,6.88,8.71,9.32,36,36,1365.97,393.05,44.98,2.44,1.00,0.39,25.09
2023/10/08T00:06:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,36,51,1002.73,0.02,36480,0,459,7.25,8.93,9.33,7.25,8.93,9.33,37,37,1430.21,411.19,44.91,2.07,0.68,0.00,6.88,8.75,9.66,6.88,8.75,9.66,36,36,1412.29,399.69,54.39,2.68,1.31,0.63,25.43
2023/10/08T00:08:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,36,51,1002.69,0.02,36480,0,579,7.69,9.38,9.62,7.69,9.38,9.62,39,39,1446.36,419.62,47.26,1.05,0.29,0.00,7.18,8.84,9.09,7.18,8.84,9.09,37,37,1396.11,395.40,42.56,1.53,0.42,0.00,25.24
2023/10/08T00:10:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,36,51,1002.68,0.02,36480,0,699,7.17,9.12,9.48,7.17,9.12,9.48,38,38,1459.60,418.73,47.73,1.77,0.47,0.25,7.54,9.16,9.88,7.54,9.16,9.88,38,38,1435.95,405.09,46.46,1.77,0.79,0.60,26.00
2023/10/08T00:12:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,36,51,1002.62,0.02,36480,0,819,7.95,9.79,10.16,7.95,9.79,10.16,41,41,1560.52,437.95,55.22,1.69,0.69,0.45,6.66,8.17,8.81,6.66,8.17,8.81,34,34,1304.44,366.93,38.98,1.83,0.61,0.37,26.08
2023/10/08T00:14:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,36,51,1002.62,0.02,36480,0,939,7.70,9.36,9.70,7.70,9.36,9.70,39,39,1501.29,432.52,47.82,1.32,0.43,0.21,7.14,9.64,10.92,7.14,9.64,10.92,40,40,1500.51,417.53,53.69,3.98,1.56,1.08,26.11
2023/10/08T00:16:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,36,51,1002.67,0.02,36480,0,1059,7.35,9.14,9.37,7.35,9.14,9.37,38,38,1435.74,404.53,46.81,1.39,0.23,0.00,6.83,8.91,9.50,6.83,8.91,9.50,37,37,1416.57,397.57,50.21,2.38,0.53,0.00,25.88
2023/10/08T00:18:29z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,81,36,51,1002.68,0.02,36480,0,1179,7.54,9.41,9.47,7.54,9.41,9.47,39,39,1456.12,416.51,48.03,1.12,0.22,0.00,7.77,9.46,10.11,7.77,9.46,10.11,39,39,1485.43,415.77,46.89,3.86,0.64,0.00,25.92
