UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/10/20T00:00:41z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.19,nan,36568,0,100,2.83,3.72,3.89,2.83,3.72,3.89,15,15,656.93,181.83,18.70,1.13,0.22,0.00,2.18,2.66,3.07,2.18,2.66,3.07,11,11,606.07,174.09,16.61,1.00,0.23,0.00,nan
2023/10/20T00:02:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.16,0.02,36296,0,219,2.08,2.77,3.18,2.08,2.77,3.18,12,12,576.50,159.57,17.35,1.45,0.53,0.25,2.05,2.79,3.09,2.05,2.79,3.09,12,12,519.11,151.77,20.12,1.04,0.46,0.00,25.00
2023/10/20T00:04:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.14,0.02,36480,0,339,2.09,3.21,3.47,2.09,3.21,3.47,13,13,549.98,159.78,19.47,2.22,0.34,0.22,1.85,2.39,3.02,1.85,2.39,3.02,10,10,485.39,138.98,11.39,1.07,0.81,0.00,25.16
2023/10/20T00:06:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.14,0.02,36480,0,459,2.30,3.00,3.14,2.30,3.00,3.14,13,13,572.09,163.82,17.71,0.18,0.18,0.00,1.93,2.93,2.93,1.93,2.93,2.93,12,12,493.42,143.95,19.56,1.02,0.00,0.00,26.04
2023/10/20T00:08:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.08,0.02,36480,0,579,1.78,2.47,2.86,1.78,2.47,2.86,10,10,479.08,135.31,16.69,1.78,0.42,0.17,1.19,2.03,2.37,1.19,2.03,2.37,8,8,461.85,135.56,17.46,0.88,0.25,0.00,25.38
2023/10/20T00:10:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.13,0.02,36480,0,699,1.56,2.25,2.47,1.56,2.25,2.47,9,9,482.69,140.34,17.10,1.27,0.42,0.00,1.28,1.91,2.16,1.28,1.91,2.16,8,8,439.95,124.40,20.21,0.98,0.40,0.21,26.44
2023/10/20T00:12:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.12,0.02,36480,0,819,1.45,1.98,2.29,1.45,1.98,2.29,8,8,430.40,121.41,11.31,0.45,0.22,0.22,1.66,2.19,2.59,1.66,2.19,2.59,9,9,459.16,129.88,14.21,1.60,0.21,0.21,26.20
2023/10/20T00:14:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,60,56,1009.07,0.02,36480,0,939,1.54,2.44,2.60,1.54,2.44,2.60,10,10,424.53,127.56,16.07,0.88,0.25,0.00,1.38,2.14,2.29,1.38,2.14,2.29,9,9,444.83,121.90,15.64,1.67,0.19,0.00,25.94
2023/10/20T00:16:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,71,60,56,1009.05,0.02,36480,0,1059,1.33,1.97,2.00,1.33,1.97,2.00,8,8,468.98,129.31,14.19,1.03,0.00,0.00,1.51,1.86,2.47,1.51,1.86,2.47,8,8,453.10,125.83,13.95,1.93,0.80,0.22,25.82
2023/10/20T00:18:40z,44:17:93:1:9a:1c,7.01,3.0+OPENLOG+31954 MB+RV3028+BME280+BME680+PMSX003-A+PMSX003-B,72,60,57,1009.10,0.02,36480,0,1179,1.85,2.13,2.42,1.85,2.13,2.42,9,9,425.55,125.82,14.25,0.90,0.20,0.20,1.76,2.40,2.53,1.76,2.40,2.53,10,10,437.18,127.95,14.85,1.33,0.22,0.00,26.12
